Timezone : Asia/Tokyo,Temperature,Humidity,CO2,Noise,Pressure
2017-5-29,22.1,67,749,36,1013.7
2017-5-29,22.4,67,747,39,1013.6
2017-5-29,22.5,66,741,37,1013.7
2017-5-29,22.6,66,759,37,1013.7
2017-5-29,22.8,66,771,43,1013.6
2017-5-29,23.1,66,765,46,1013.6
2017-5-29,23.3,65,779,46,1013.6
2017-5-29,23.6,65,784,47,1013.6
2017-5-29,23.8,65,792,47,1013.5
2017-5-29,24.1,65,798,46,1013.4
2017-5-29,24.4,64,808,46,1013.3
2017-5-29,24.5,63,819,47,1013.2
2017-5-29,24.5,63,812,47,1013.3
2017-5-29,24.6,63,816,47,1013.2
2017-5-29,24.7,63,816,47,1013.3
2017-5-29,24.9,62,818,47,1013.3
2017-5-29,25.1,61,833,47,1013.3
2017-5-29,25.2,61,841,47,1013.3
2017-5-29,25.5,62,842,47,1013.3
2017-5-29,25.8,60,857,47,1013.2
2017-5-29,25.9,60,859,47,1013.2
2017-5-29,26.2,59,859,47,1013.2
2017-5-29,26.4,58,877,47,1013.2
2017-5-29,26.5,59,879,47,1013.1
2017-5-29,26.7,58,875,47,1013
2017-5-29,26.9,58,874,47,1013
2017-5-29,27.1,57,888,47,1013
2017-5-29,27.3,57,918,47,1012.9
2017-5-29,27.5,56,934,47,1012.8
2017-5-29,27.6,56,895,48,1012.7
2017-5-29,27.7,57,913,46,1012.7
2017-5-29,28,57,898,46,1012.6
2017-5-29,28.2,57,950,46,1012.6
2017-5-29,28.4,57,936,46,1012.6
2017-5-29,28.6,57,957,46,1012.7
2017-5-29,28.8,57,963,46,1012.6
2017-5-29,29,57,953,46,1012.6
2017-5-29,29.1,56,947,46,1012.5
2017-5-29,29,56,930,46,1012.5
2017-5-29,29.1,57,939,46,1012.4
2017-5-29,29.1,57,947,46,1012.2
2017-5-29,29.2,56,956,46,1012.2
2017-5-29,29.4,56,949,46,1012.2
2017-5-29,29.7,56,957,46,1012.2
2017-5-29,29.7,55,987,46,1012.1
2017-5-29,29.8,55,970,46,1012
2017-5-29,29.9,55,960,46,1011.9
2017-5-29,30,55,967,46,1011.8
2017-5-29,30.2,53,973,46,1011.7
2017-5-29,30.4,52,982,46,1011.7
2017-5-29,30.4,53,979,46,1011.6
2017-5-29,30.5,53,975,47,1011.5
2017-5-29,30.7,53,996,46,1011.5
2017-5-29,30.9,52,995,46,1011.4
2017-5-29,31,52,1012,46,1011.4
2017-5-29,31.2,51,1013,46,1011.3
2017-5-29,31.3,50,1010,46,1011.2
2017-5-29,31.3,50,1055,47,1011.2
2017-5-29,31.5,50,1022,46,1011.2
2017-5-29,31.5,50,1024,46,1011.1
2017-5-29,31.7,50,1024,46,1011.1
2017-5-29,31.8,50,1037,46,1011.1
2017-5-29,31.9,50,1055,47,1011.1
2017-5-29,32,49,1044,46,1011.1
2017-5-29,32.1,49,1086,46,1011
2017-5-29,32.1,49,1038,46,1010.9
2017-5-29,32.2,48,1051,46,1010.9
2017-5-29,32.2,48,1044,46,1010.9
2017-5-29,32.1,48,1041,46,1010.9
2017-5-29,32.2,49,1047,46,1011
2017-5-29,32.3,48,1045,46,1011.1
2017-5-29,32.2,48,1050,46,1011.1
2017-5-29,32.3,48,1042,46,1011.1
2017-5-29,32.4,48,1058,46,1011.1
2017-5-29,32.4,47,1041,47,1010.9
2017-5-29,32.3,46,1043,46,1011
2017-5-29,32,44,1035,47,1011
2017-5-29,31.9,45,1045,47,1011.1
2017-5-29,31.5,46,1015,46,1011
2017-5-29,31.2,45,1009,47,1010.9
2017-5-29,31.2,45,1061,47,1010.8
2017-5-29,31.2,45,1010,46,1010.8
2017-5-29,30.9,45,994,46,1010.7
2017-5-29,30.6,45,979,46,1010.6
2017-5-29,30.3,46,964,47,1010.5
2017-5-29,30.4,46,974,46,1010.6
2017-5-29,30.3,46,974,47,1010.5
2017-5-29,30.2,46,969,47,1010.5
2017-5-29,30.1,46,963,47,1010.5
2017-5-29,30.1,47,971,47,1010.5
2017-5-29,30.1,46,966,47,1010.4
2017-5-29,30.1,46,977,46,1010.3
2017-5-29,30,46,959,46,1010.2
2017-5-29,29.9,46,967,46,1010.4
2017-5-29,29.8,46,951,46,1010.3
2017-5-29,29.6,45,947,46,1010.3
2017-5-29,29.4,46,935,45,1010.3
2017-5-29,29.3,45,967,46,1010.4
2017-5-29,28.9,45,926,46,1010.3
2017-5-29,28.7,46,911,46,1010.3
2017-5-29,28.6,45,910,46,1010.2
2017-5-29,28.6,46,919,45,1010.1
2017-5-29,28.7,46,904,45,1009.9
2017-5-29,28.9,46,918,45,1009.8
2017-5-29,29,46,921,46,1009.8
2017-5-29,29.1,46,928,38,1009.7
2017-5-29,29.2,46,939,37,1009.6
2017-5-29,29.2,46,927,38,1009.6
2017-5-29,29,47,919,38,1009.6
2017-5-29,29,47,963,38,1009.5
2017-5-29,28.9,47,926,40,1009.6
2017-5-29,28.8,47,922,38,1009.5
2017-5-29,28.7,47,920,38,1009.4
2017-5-29,28.6,47,929,38,1009.4
2017-5-29,28.2,48,893,39,1009.4
2017-5-29,27.9,48,882,43,1009.4
2017-5-29,27.8,49,884,38,1009.5
2017-5-29,27.7,49,899,38,1009.5
2017-5-29,27.7,49,887,38,1009.5
2017-5-29,27.6,49,883,38,1009.6
2017-5-29,27.2,49,868,39,1009.7
2017-5-29,26.9,50,857,39,1009.8
2017-5-29,26.4,50,848,40,1009.9
2017-5-29,26,51,835,41,1010
2017-5-29,25.6,51,819,40,1010.1
2017-5-29,25.4,52,805,38,1010.2
2017-5-29,25.3,52,811,40,1010.2
2017-5-29,25.1,52,804,46,1010.4
2017-5-29,24.9,53,796,45,1010.4
2017-5-29,24.9,53,801,38,1010.5
2017-5-29,24.9,53,797,36,1010.4
2017-5-29,24.9,53,795,37,1010.5
2017-5-29,24.8,53,797,36,1010.5
2017-5-29,24.9,53,791,36,1010.7
2017-5-29,24.8,53,808,36,1010.7
2017-5-29,24.8,53,782,37,1010.8
2017-5-29,24.6,53,787,37,1010.7
2017-5-29,24.5,53,792,36,1010.6
2017-5-29,24.4,53,785,36,1010.7
2017-5-29,24.4,53,774,36,1010.7
2017-5-29,24.3,53,785,38,1010.7
2017-5-29,24.2,54,778,36,1010.8
2017-5-29,24.1,54,778,36,1010.8
2017-5-29,24.1,54,771,36,1010.9
2017-5-29,24,54,738,37,1010.9
2017-5-29,23.9,54,770,37,1010.8
2017-5-29,23.8,55,771,37,1010.9
2017-5-29,23.7,55,769,36,1011.1
2017-5-29,23.7,55,767,36,1011.2
2017-5-29,23.6,55,767,36,1011.1
2017-5-29,23.6,55,757,38,1011.2
2017-5-29,23.5,56,736,36,1011.3
2017-5-29,23.4,56,756,36,1011.4
2017-5-29,23.4,56,766,36,1011.4
2017-5-29,23.4,57,748,36,1011.4
2017-5-29,23.4,57,748,36,1011.5
2017-5-29,23.2,58,756,36,1011.6
2017-5-29,23.2,58,747,36,1011.6
2017-5-29,23.1,58,746,36,1011.6
2017-5-29,23.1,59,737,36,1011.5
2017-5-29,23.1,59,749,36,1011.6
2017-5-29,23,60,735,36,1011.7
2017-5-29,23,60,744,36,1011.7
2017-5-29,23,60,742,36,1011.6
2017-5-29,22.9,61,726,36,1011.5
2017-5-29,22.9,61,742,36,1011.5
2017-5-29,22.8,62,731,36,1011.5
2017-5-29,22.8,62,729,36,1011.3
2017-5-29,22.7,62,730,36,1011.3
2017-5-29,22.7,63,735,36,1011.3
2017-5-29,22.6,63,731,36,1011.3
2017-5-29,22.5,63,718,36,1011.3
2017-5-29,22.5,63,721,36,1011.2
2017-5-29,22.5,64,716,36,1011.2
2017-5-29,22.4,65,726,36,1011.1
2017-5-29,22.4,65,725,36,1011.1
2017-5-29,22.4,66,721,36,1011.1
2017-5-29,22.3,65,753,36,1011.1
2017-5-29,22.3,65,722,37,1011
2017-5-29,22.3,65,716,36,1010.9
2017-5-29,22.3,65,715,36,1011
2017-5-29,22.3,65,720,36,1011
2017-5-29,22.3,66,719,36,1011.1
2017-5-29,22.3,66,714,36,1011
2017-5-29,22.3,66,712,36,1011
2017-5-29,22.2,66,688,36,1010.9
2017-5-29,22.2,66,719,36,1010.9
2017-5-29,22.1,66,725,36,1010.8
2017-5-29,22.1,67,729,36,1010.8
2017-5-29,22.1,67,711,36,1010.7
2017-5-29,22.1,67,703,36,1010.7
2017-5-29,22.1,67,730,36,1010.6
2017-5-29,22,67,723,36,1010.6
2017-5-29,22,67,710,36,1010.5
2017-5-30,21.9,67,714,36,1010.5
2017-5-30,21.9,67,704,36,1010.5
2017-5-30,21.9,67,715,36,1010.4
2017-5-30,21.8,68,703,36,1010.4
2017-5-30,21.8,67,693,36,1010.4
2017-5-30,21.7,68,699,36,1010.4
2017-5-30,21.7,68,706,36,1010.4
2017-5-30,21.7,68,688,36,1010.4
2017-5-30,21.6,68,708,36,1010.4
2017-5-30,21.6,68,704,36,1010.4
2017-5-30,21.6,68,710,36,1010.4
2017-5-30,21.6,68,706,36,1010.4
2017-5-30,21.6,68,707,36,1010.4
2017-5-30,21.5,68,740,36,1010.3
2017-5-30,21.4,68,681,36,1010.4
2017-5-30,21.4,69,696,36,1010.3
2017-5-30,21.3,69,704,36,1010.3
2017-5-30,21.3,69,701,36,1010.3
2017-5-30,21.3,69,694,36,1010.3
2017-5-30,21.2,69,707,36,1010.3
2017-5-30,21.2,69,696,36,1010.3
2017-5-30,21.2,69,701,36,1010.2
2017-5-30,21.2,70,702,36,1010.2
2017-5-30,21.2,69,712,36,1010.2
2017-5-30,21.2,69,700,36,1010.1
2017-5-30,21.2,69,728,36,1009.9
2017-5-30,21.2,69,726,36,1009.9
2017-5-30,21.1,69,723,36,1009.9
2017-5-30,21.1,69,702,36,1010
2017-5-30,21,70,712,36,1009.9
2017-5-30,21,70,711,36,1009.9
2017-5-30,21,70,711,36,1009.9
2017-5-30,20.9,70,706,36,1009.9
2017-5-30,20.9,70,713,36,1009.9
2017-5-30,20.8,70,707,36,1009.9
2017-5-30,20.8,70,714,36,1009.9
2017-5-30,20.7,70,710,36,1009.9
2017-5-30,20.7,70,720,36,1009.9
2017-5-30,20.7,70,728,36,1009.9
2017-5-30,20.6,70,721,36,1009.9
2017-5-30,20.6,70,714,36,1009.9
2017-5-30,20.6,70,721,36,1009.9
2017-5-30,20.5,71,737,36,1009.9
2017-5-30,20.5,71,730,36,1009.9
2017-5-30,20.4,71,706,36,1009.9
2017-5-30,20.4,72,710,36,1009.8
2017-5-30,20.3,72,727,35,1009.8
2017-5-30,20.3,73,713,36,1009.9
2017-5-30,20.3,73,711,36,1009.9
2017-5-30,20.3,73,719,36,1009.9
2017-5-30,20.2,74,711,36,1009.9
2017-5-30,20.2,74,706,36,1009.9
2017-5-30,20.2,74,703,36,1009.9
2017-5-30,20.2,74,698,36,1010
2017-5-30,20.2,74,700,36,1010
2017-5-30,20.2,74,707,36,1009.9
2017-5-30,20.2,73,717,36,1009.9
2017-5-30,20.2,73,727,36,1009.9
2017-5-30,20.2,73,717,36,1010
2017-5-30,20.2,73,731,36,1010
2017-5-30,20.1,73,722,36,1010
2017-5-30,20.2,74,737,36,1010.1
2017-5-30,20.1,74,714,36,1010.1
2017-5-30,20.1,75,704,36,1010.2
2017-5-30,20.1,75,720,36,1010.1
2017-5-30,20.1,75,714,36,1010
2017-5-30,20.2,75,670,36,1010
2017-5-30,20.2,75,708,36,1009.9
2017-5-30,20.3,75,700,36,1010
2017-5-30,20.4,75,709,36,1010.1
2017-5-30,20.4,75,703,36,1010.1
2017-5-30,20.6,75,711,36,1010.1
2017-5-30,20.6,75,699,36,1010.1
2017-5-30,20.7,75,702,36,1010.2
2017-5-30,20.8,75,707,36,1010.4
2017-5-30,20.9,75,700,36,1010.4
2017-5-30,21,74,706,36,1010.4
2017-5-30,21.2,74,717,36,1010.4
2017-5-30,21.3,74,720,36,1010.5
2017-5-30,21.4,74,726,36,1010.4
2017-5-30,21.5,74,754,36,1010.4
2017-5-30,21.6,73,721,38,1010.4
2017-5-30,21.7,73,717,36,1010.4
2017-5-30,21.9,73,727,36,1010.4
2017-5-30,22,73,735,38,1010.5
2017-5-30,22.2,73,728,36,1010.6
2017-5-30,22.4,72,756,37,1010.6
2017-5-30,22.6,72,759,36,1010.6
2017-5-30,22.7,71,757,36,1010.6
2017-5-30,22.9,71,759,36,1010.6
2017-5-30,23,71,762,36,1010.6
2017-5-30,23.2,71,765,36,1010.5
2017-5-30,23.3,71,783,36,1010.3
2017-5-30,23.5,70,768,37,1010.4
2017-5-30,23.7,70,762,36,1010.3
2017-5-30,23.8,69,773,36,1010.3
2017-5-30,24,69,788,36,1010.2
2017-5-30,24.2,69,800,38,1010.1
2017-5-30,24.4,68,798,44,1010
2017-5-30,24.6,69,813,45,1009.9
2017-5-30,24.8,68,814,45,1010
2017-5-30,25,67,841,45,1010.1
2017-5-30,25.1,66,816,45,1010.2
2017-5-30,25.2,66,823,45,1010.1
2017-5-30,25.4,66,821,45,1010.3
2017-5-30,25.6,66,845,45,1010.3
2017-5-30,25.9,66,855,45,1010.3
2017-5-30,26.1,65,895,45,1010.3
2017-5-30,26.3,64,865,45,1010.2
2017-5-30,26.4,64,908,45,1010.1
2017-5-30,26.5,64,871,46,1010.1
2017-5-30,26.6,63,872,46,1010
2017-5-30,26.7,63,873,46,1010.1
2017-5-30,27,62,888,46,1010.1
2017-5-30,27.2,62,886,46,1010
2017-5-30,27.4,62,897,46,1009.9
2017-5-30,27.7,61,891,46,1009.8
2017-5-30,27.9,61,920,46,1009.8
2017-5-30,28,60,925,46,1009.7
2017-5-30,28.2,59,919,46,1009.7
2017-5-30,28.3,60,924,46,1009.7
2017-5-30,28.5,60,924,47,1009.7
2017-5-30,28.7,60,972,46,1009.6
2017-5-30,29,58,957,46,1009.6
2017-5-30,29.2,58,951,46,1009.5
2017-5-30,29.2,57,968,46,1009.5
2017-5-30,29.3,56,966,46,1009.4
2017-5-30,29.4,56,973,47,1009.2
2017-5-30,29.4,56,970,47,1009.2
2017-5-30,29.4,55,955,48,1009.1
2017-5-30,29.5,55,962,47,1009
2017-5-30,29.7,55,960,47,1009
2017-5-30,29.9,55,981,47,1008.9
2017-5-30,30,55,989,48,1008.8
2017-5-30,30.2,54,1000,48,1008.8
2017-5-30,30.3,55,996,47,1008.8
2017-5-30,30.5,55,1017,47,1008.7
2017-5-30,30.7,54,1030,47,1008.7
2017-5-30,30.9,54,1031,47,1008.7
2017-5-30,31,54,1039,47,1008.6
2017-5-30,31.1,54,1052,47,1008.6
2017-5-30,31.4,54,1046,48,1008.6
2017-5-30,31.5,53,1039,47,1008.6
2017-5-30,31.7,52,1051,47,1008.5
2017-5-30,31.8,53,1049,47,1008.4
2017-5-30,31.9,52,1042,54,1008.3
2017-5-30,32,52,1070,52,1008.3
2017-5-30,32.1,51,1054,49,1008.3
2017-5-30,32.3,52,1086,46,1008.2
2017-5-30,32.6,52,1080,45,1008.1
2017-5-30,32.8,51,1091,45,1008.1
2017-5-30,33.1,51,1104,45,1008
2017-5-30,33.5,50,1119,45,1008
2017-5-30,33.7,50,1127,45,1007.9
2017-5-30,34,49,1136,45,1007.9
2017-5-30,34.1,48,1139,45,1007.8
2017-5-30,34.3,48,1149,45,1007.6
2017-5-30,34.3,46,1164,45,1007.5
2017-5-30,34.3,47,1121,45,1007.4
2017-5-30,34.5,47,1163,45,1007.3
2017-5-30,34.7,47,1155,45,1007.2
2017-5-30,34.9,46,1152,45,1007.1
2017-5-30,34.9,46,1169,45,1007.1
2017-5-30,35,46,1160,45,1007.2
2017-5-30,35.1,45,1192,49,1007.2
2017-5-30,35,44,1187,47,1007.3
2017-5-30,34.7,45,1165,47,1007.1
2017-5-30,34.7,45,1161,48,1007.1
2017-5-30,34.5,45,1148,47,1007.2
2017-5-30,34.4,45,1144,50,1007.2
2017-5-30,34.5,45,1143,48,1007.2
2017-5-30,34.4,44,1136,47,1007.2
2017-5-30,34.2,45,1139,48,1007.1
2017-5-30,34.2,45,1149,47,1007.1
2017-5-30,34.3,45,1117,47,1007.1
2017-5-30,34.2,45,1143,47,1007
2017-5-30,34.1,46,1115,47,1007
2017-5-30,34.2,46,1125,48,1007
2017-5-30,34.2,46,1157,48,1006.9
2017-5-30,34.3,46,1148,48,1006.8
2017-5-30,34.5,46,1147,46,1006.8
2017-5-30,34.7,47,1178,47,1006.7
2017-5-30,35,46,1158,50,1006.7
2017-5-30,35.2,46,1153,48,1006.7
2017-5-30,35.3,46,1165,47,1006.7
2017-5-30,35.4,46,1191,47,1006.8
2017-5-30,35.5,46,1193,46,1006.7
2017-5-30,35.5,46,1195,47,1006.8
2017-5-30,35.5,46,1205,46,1006.8
2017-5-30,35.5,46,1183,46,1006.7
2017-5-30,35.5,46,1194,46,1006.8
2017-5-30,35.3,45,1159,47,1007
2017-5-30,35.1,44,1163,47,1007
2017-5-30,34.7,44,1144,46,1007
2017-5-30,34.5,45,1149,46,1007.1
2017-5-30,34.5,45,1134,45,1007.1
2017-5-30,34.3,45,1129,45,1007.1
2017-5-30,34.1,45,1127,46,1007.1
2017-5-30,33.8,44,1120,45,1007.1
2017-5-30,33.4,45,1088,45,1007.1
2017-5-30,33.2,45,1094,45,1007.1
2017-5-30,33.2,46,1106,46,1007.2
2017-5-30,33.3,46,1090,46,1007.2
2017-5-30,33.2,46,1094,46,1007.2
2017-5-30,33,46,1091,46,1007.2
2017-5-30,32.7,46,1078,46,1007.4
2017-5-30,32.4,46,1072,46,1007.5
2017-5-30,32.3,46,1045,45,1007.5
2017-5-30,31.9,46,1055,37,1007.4
2017-5-30,31.5,47,1032,38,1007.4
2017-5-30,31.3,47,1043,38,1007.4
2017-5-30,31,47,1024,37,1007.4
2017-5-30,31,47,1073,36,1007.5
2017-5-30,30.8,48,1066,36,1007.4
2017-5-30,30.7,48,1016,36,1007.3
2017-5-30,30.6,48,1068,38,1007.3
2017-5-30,30.4,48,1022,38,1007.5
2017-5-30,30.2,49,1003,39,1007.6
2017-5-30,30.2,49,1050,37,1007.6
2017-5-30,30.1,49,996,43,1007.6
2017-5-30,29.9,49,1001,44,1007.6
2017-5-30,29.7,50,991,42,1007.5
2017-5-30,29.5,50,979,38,1007.5
2017-5-30,29.3,50,968,37,1007.8
2017-5-30,29.1,51,967,36,1007.8
2017-5-30,28.9,51,964,37,1007.8
2017-5-30,28.7,52,947,37,1007.8
2017-5-30,28.4,52,943,37,1007.8
2017-5-30,28.2,53,942,38,1007.8
2017-5-30,28.1,53,937,42,1007.8
2017-5-30,27.8,54,950,39,1008
2017-5-30,27.7,55,904,38,1008
2017-5-30,27.5,55,928,38,1008
2017-5-30,27.5,56,913,37,1008
2017-5-30,27.4,56,916,37,1007.9
2017-5-30,27.3,57,909,37,1007.9
2017-5-30,27.2,57,899,36,1007.9
2017-5-30,27.1,58,918,36,1008
2017-5-30,27,58,896,37,1008.1
2017-5-30,26.9,58,900,36,1008
2017-5-30,26.9,59,907,36,1008
2017-5-30,26.8,59,885,37,1008.1
2017-5-30,26.7,60,902,36,1008.2
2017-5-30,26.7,60,899,36,1008.2
2017-5-30,26.6,60,905,36,1008.1
2017-5-30,26.5,60,894,36,1008.1
2017-5-30,26.5,61,889,36,1008.1
2017-5-30,26.5,61,897,36,1008.1
2017-5-30,26.4,61,900,36,1008.2
2017-5-30,26.4,61,889,36,1008.2
2017-5-30,26.3,61,890,36,1008.2
2017-5-30,26.3,61,879,36,1008.3
2017-5-30,26.2,62,895,36,1008.2
2017-5-30,26.1,62,878,36,1008.2
2017-5-30,26,62,885,36,1008.2
2017-5-30,26,62,904,36,1008.2
2017-5-30,25.9,62,876,36,1008.2
2017-5-30,25.8,63,866,36,1008.2
2017-5-30,25.7,63,870,36,1008.1
2017-5-30,25.7,63,885,36,1008.2
2017-5-30,25.6,63,853,36,1008.2
2017-5-30,25.5,63,855,36,1008.1
2017-5-30,25.4,63,860,36,1008
2017-5-30,25.3,63,853,36,1008.1
2017-5-30,25.3,63,856,36,1008
2017-5-30,25.2,63,855,36,1008.1
2017-5-30,25.2,63,853,36,1008
2017-5-30,25.2,63,858,36,1008
2017-5-30,25.1,63,853,36,1008
2017-5-30,25.1,63,844,36,1008
2017-5-30,25,63,844,36,1007.9
2017-5-30,25,63,842,36,1007.8
2017-5-30,24.9,63,836,36,1007.9
2017-5-30,24.9,63,838,36,1007.9
2017-5-30,24.8,63,826,36,1007.8
2017-5-30,24.8,63,825,36,1007.8
2017-5-30,24.7,63,829,36,1007.6
2017-5-30,24.6,64,819,36,1007.5
2017-5-30,24.6,64,817,36,1007.5
2017-5-30,24.5,64,813,36,1007.5
2017-5-30,24.5,65,822,36,1007.5
2017-5-30,24.4,65,822,36,1007.3
2017-5-30,24.3,65,803,36,1007.4
2017-5-30,24.3,65,798,36,1007.4
2017-5-30,24.2,66,795,36,1007.3
2017-5-30,24.2,66,802,36,1007.2
2017-5-30,24.1,66,802,36,1007.2
2017-5-30,24.1,67,799,36,1007.1
2017-5-30,24,67,799,36,1007.1
2017-5-30,24,67,806,36,1007.1
2017-5-31,24,67,801,36,1007.2
2017-5-31,24,67,800,36,1007.2
2017-5-31,24,67,799,36,1007.2
2017-5-31,23.9,67,839,36,1007.2
2017-5-31,23.9,68,797,36,1007.1
2017-5-31,23.9,68,794,36,1007.1
2017-5-31,23.8,68,793,36,1007
2017-5-31,23.8,69,795,36,1007
2017-5-31,23.7,69,788,36,1007
2017-5-31,23.7,69,786,36,1007
2017-5-31,23.7,69,788,36,1006.9
2017-5-31,23.7,69,795,36,1006.8
2017-5-31,23.7,69,781,36,1006.7
2017-5-31,23.7,70,778,36,1006.7
2017-5-31,23.7,70,792,36,1006.6
2017-5-31,23.7,70,796,36,1006.6
2017-5-31,23.7,70,809,36,1006.7
2017-5-31,23.7,69,803,36,1006.7
2017-5-31,23.7,70,792,36,1006.7
2017-5-31,23.7,70,779,36,1006.7
2017-5-31,23.6,70,779,36,1006.7
2017-5-31,23.6,70,791,36,1006.6
2017-5-31,23.6,70,798,36,1006.6
2017-5-31,23.5,71,787,36,1006.6
2017-5-31,23.5,71,792,36,1006.5
2017-5-31,23.5,71,778,36,1006.5
2017-5-31,23.5,71,787,36,1006.5
2017-5-31,23.5,71,756,36,1006.4
2017-5-31,23.5,71,780,36,1006.3
2017-5-31,23.5,71,786,36,1006.2
2017-5-31,23.4,71,788,36,1006.2
2017-5-31,23.4,72,777,36,1006.2
2017-5-31,23.4,72,784,36,1006.2
2017-5-31,23.4,72,789,36,1006.2
2017-5-31,23.4,71,783,36,1006.2
2017-5-31,23.4,72,786,36,1006.2
2017-5-31,23.4,72,781,36,1006.2
2017-5-31,23.4,72,779,36,1006.1
2017-5-31,23.3,72,807,36,1006.2
2017-5-31,23.3,72,777,36,1006.2
2017-5-31,23.3,72,780,36,1006.3
2017-5-31,23.3,73,789,36,1006.3
2017-5-31,23.3,74,789,36,1006.2
2017-5-31,23.2,73,782,36,1006.2
2017-5-31,23.2,73,781,36,1006.3
2017-5-31,23.2,74,774,36,1006.3
2017-5-31,23.1,74,778,36,1006.3
2017-5-31,23.2,74,770,36,1006.4
2017-5-31,23.1,74,771,36,1006.4
2017-5-31,23.1,74,776,36,1006.4
2017-5-31,23.1,74,779,36,1006.4
2017-5-31,23.1,74,774,36,1006.3
2017-5-31,23.1,74,779,36,1006.3
2017-5-31,23.1,74,775,36,1006.3
2017-5-31,23.1,74,772,36,1006.4
2017-5-31,23,75,779,36,1006.4
2017-5-31,23,75,800,36,1006.5
2017-5-31,23,75,769,36,1006.5
2017-5-31,23,75,793,36,1006.7
2017-5-31,23,75,785,37,1006.7
2017-5-31,23,75,780,44,1006.8
2017-5-31,23,75,781,41,1006.8
2017-5-31,23,75,767,42,1006.9
2017-5-31,23,75,783,41,1006.9
2017-5-31,23,75,776,39,1006.8
2017-5-31,23,75,751,41,1006.8
2017-5-31,23.1,76,757,40,1006.8
2017-5-31,23.1,76,738,39,1006.8
2017-5-31,23.1,76,751,38,1006.9
2017-5-31,23.2,76,760,40,1006.8
2017-5-31,23.3,76,778,36,1006.9
2017-5-31,23.3,76,768,41,1006.8
2017-5-31,23.4,76,761,41,1006.8
2017-5-31,23.5,76,766,36,1006.9
2017-5-31,23.5,76,769,36,1007
2017-5-31,23.6,76,770,36,1007
2017-5-31,23.7,76,763,36,1006.9
2017-5-31,23.7,76,780,36,1007
2017-5-31,23.8,75,780,36,1007
2017-5-31,23.9,76,785,36,1006.9
2017-5-31,23.9,75,781,36,1007
2017-5-31,24,75,790,36,1007.1
2017-5-31,24.1,75,836,36,1007
2017-5-31,24.2,75,795,36,1007
2017-5-31,24.3,75,800,36,1007
2017-5-31,24.4,74,807,36,1006.9
2017-5-31,24.5,74,804,36,1006.9
2017-5-31,24.6,74,813,36,1006.9
2017-5-31,24.7,74,827,36,1006.9
2017-5-31,24.8,74,826,36,1007.1
2017-5-31,24.9,73,824,36,1007.2
2017-5-31,25,73,829,36,1007.2
2017-5-31,25.1,73,825,36,1007.3
2017-5-31,25.2,73,847,36,1007.3
2017-5-31,25.3,73,846,36,1007.2
2017-5-31,25.5,73,840,36,1007.2
2017-5-31,25.7,72,814,36,1007.1
2017-5-31,25.8,72,853,36,1007.2
2017-5-31,25.9,71,864,37,1007.2
2017-5-31,26.1,71,835,37,1007.1
2017-5-31,26.1,70,866,42,1007.1
2017-5-31,26.2,70,871,46,1007.1
2017-5-31,26.4,70,869,46,1007.1
2017-5-31,26.6,70,868,46,1007.1
2017-5-31,26.7,69,879,46,1007.1
2017-5-31,26.8,69,886,41,1007.1
2017-5-31,26.9,68,879,37,1007.1
2017-5-31,27,68,880,45,1006.9
2017-5-31,27.1,68,889,46,1007
2017-5-31,27.2,67,884,47,1006.9
2017-5-31,27.3,67,893,47,1007
2017-5-31,27.4,67,895,47,1007
2017-5-31,27.5,66,898,46,1007
2017-5-31,27.7,66,901,46,1006.9
2017-5-31,27.8,66,905,46,1006.8
2017-5-31,28,65,901,46,1006.7
2017-5-31,28.1,65,938,46,1006.6
2017-5-31,28.3,65,921,46,1006.6
2017-5-31,28.4,64,914,46,1006.6
2017-5-31,28.5,64,925,46,1006.6
2017-5-31,28.7,64,922,47,1006.6
2017-5-31,28.9,64,926,46,1006.6
2017-5-31,29,64,935,46,1006.5
2017-5-31,29.2,64,946,47,1006.4
2017-5-31,29.4,63,942,46,1006.4
2017-5-31,29.7,62,942,46,1006.3
2017-5-31,29.7,62,938,46,1006.3
2017-5-31,29.9,63,954,46,1006.4
2017-5-31,30.1,62,962,45,1006.3
2017-5-31,30.3,62,965,46,1006.3
2017-5-31,30.5,61,962,46,1006.3
2017-5-31,30.6,61,975,46,1006.2
2017-5-31,30.8,61,985,46,1006.3
2017-5-31,30.8,61,984,49,1006.3
2017-5-31,30.7,60,985,47,1006.3
2017-5-31,30.6,60,983,47,1006.2
2017-5-31,30.5,61,963,47,1006.2
2017-5-31,30.2,60,967,49,1006.2
2017-5-31,29.8,61,936,48,1006.1
2017-5-31,29.6,61,944,47,1006.2
2017-5-31,29.5,62,934,47,1006.1
2017-5-31,29.4,62,942,47,1006.1
2017-5-31,29.2,62,925,47,1006
2017-5-31,29.1,62,913,48,1005.9
2017-5-31,29.2,63,932,47,1005.9
2017-5-31,29.4,63,934,47,1005.9
2017-5-31,29.6,63,926,46,1005.9
2017-5-31,29.9,62,953,46,1005.8
2017-5-31,30.2,62,949,46,1005.8
2017-5-31,30.5,61,954,46,1005.7
2017-5-31,30.7,61,972,46,1005.6
2017-5-31,30.8,60,968,46,1005.5
2017-5-31,30.8,60,975,46,1005.5
2017-5-31,30.9,59,984,46,1005.4
2017-5-31,31,60,1000,46,1005.3
2017-5-31,31.1,60,983,46,1005.3
2017-5-31,31.1,59,986,46,1005.3
